qnm,output_norm
0.0176,1371.817186
0.01761,1547.162449
0.017619999,1246.010931
0.01763,1472.248279
0.01764,1525.23751
0.017650001,1401.627874
0.017659999,1398.891964
0.01767,1477.816802
0.017680001,1493.944332
0.017689999,1356.10002
0.0177,1291.865992
0.01771,1409.529717
0.017720001,1336.858644
0.017729999,1389.041397
0.01774,1331.393441
0.017750001,1434.48664
0.017759999,1453.903603
0.01777,1557.410385
0.01778,1412.063785
0.017790001,1434.600304
0.0178,1440.270769
0.01781,1375.44253
0.017820001,1365.333745
0.017829999,1478.233806
0.01784,1387.304555
0.01785,1424.431903
0.017859999,1469.472814
0.01787,1457.305789
0.01788,1451.521802
0.017890001,1277.443887
0.017899999,1354.733057
0.01791,1241.801174
0.01792,1459.757692
0.017929999,1372.577186
0.01794,1389.622389
0.01795,1299.470283
0.017960001,1386.561215
0.017969999,1392.226741
0.01798,1372.603907
0.017990001,1326.389089
0.017999999,1349.854717
0.01801,1215.020769
0.01802,1359.842733
0.018030001,1362.288016
0.01804,1368.641559
0.01805,1361.284919
0.018060001,1289.785121
0.018069999,1434.494676
0.01808,1334.961802
0.01809,1417.578259
0.018100001,1493.504939
0.01811,1323.966053
0.01812,1414.710911
0.018130001,1263.808887
0.018139999,1236.022773
0.01815,1318.96664
0.01816,1385.90747
0.018169999,1349.665385
0.01818,1295.822551
0.01819,1325.090223
0.018200001,1256.234251
0.018209999,1275.049514
0.01822,1313.72583
0.018230001,1321.605567
0.018239999,1369.534858
0.01825,1204.554676
0.01826,1206.544656
0.018270001,1281.100061
0.018279999,1247.41504
0.01829,1327.935182
0.018300001,1388.783623
0.018309999,1182.095607
0.01832,1345.764494
0.01833,1285.796923
0.018340001,1367.470283
0.01835,1326.346761
0.01836,1337.511316
0.018370001,1306.939069
0.018379999,1256.21749
0.01839,1224.793664
0.0184,1239.24834
0.018409999,1254.79085
0.01842,1314.033178
0.01843,1262.370668
0.018440001,1168.160142
0.018449999,1301.943664
0.01846,1364.089717
0.01847,1334.018623
0.018479999,1262.024332
0.01849,1194.638704
0.0185,1262.308968
0.018510001,1079.206437
0.018519999,1192.103401
0.01853,1288.658947
0.018540001,1327.332247
0.018549999,1213.467854
0.01856,1191.801619
0.01857,1262.739089
0.018580001,1312.517166
0.01859,1269.736802
0.0186,1233.161579
0.018610001,1322.033219
0.018619999,1338.749008
0.01863,1239.856842
0.01864,1291.928239
0.018650001,1170.401093
0.01866,1212.844069
0.01867,1219.449757
0.018680001,1269.506377
0.018689999,1377.739858
0.0187,1309.995
0.01871,1302.768846
0.018719999,1295.389656
0.01873,1251.686883
0.01874,1236.296741
0.018750001,1126.910688
0.018759999,1184.753623
0.01877,1334.199008
0.018780001,1262.642024
0.018789999,1299.487591
0.0188,1122.703239
0.01881,1251.120324
0.018820001,1268.611093
0.018829999,1197.284049
0.01884,1160.628057
0.018850001,1286.430972
0.018859999,1196.632308
0.01887,1225.148178
0.01888,1173.172389
0.018890001,1330.618603
0.0189,1276.038239
0.01891,1215.486721
0.018920001,1232.776478
0.018929999,1182.460162
0.01894,1165.508704
0.01895,1204.208583
0.018959999,1157.975283
0.01897,1274.284717
0.01898,1276.093603
0.018990001,1091.085263
0.018999999,1273.204393
0.01901,1389.058077
0.01902,1090.330364
0.019029999,1401.957146
0.01904,1126.926599
0.01905,1210.181134
0.019060001,1195.797551
0.019069999,1148.347126
0.01908,1185.393543
0.019090001,1153.542915
0.019099999,1292.464291
0.01911,1147.177004
0.01912,1125.296397
0.019130001,1207.112065
0.01914,1161.075769
0.01915,1181.406964
0.019160001,1249.726862
0.019169999,1199.414251
0.01918,1143.635121
0.01919,1194.180324
0.019200001,1205.000547
0.01921,1182.258543
0.01922,1092.121883
0.019230001,1214.742166
0.019239999,1075.538057
0.01925,1161.308988
0.01926,1252.557166
0.019269999,1218.142328
0.01928,1255.676802
0.01929,1252.289818
0.019300001,1253.365972
0.019309999,1277.67247
0.01932,1133.448097
0.019330001,1145.278907
0.019339999,1093.461964
0.01935,1114.514858
0.01936,1179.022227
0.019370001,1231.241032
0.019379999,1179.086255
0.01939,1167.529494
0.019400001,1092.394474
0.019409999,1066.885951
0.01942,1144.653279
0.01943,1038.575648
0.019440001,1080.634312
0.01945,1173.998725
0.01946,1128.751012
0.019470001,1062.157672
0.019479999,1108.794271
0.01949,1113.660243
0.0195,1173.822733
0.019509999,1160.948907
0.01952,1161.340344
0.01953,1210.616255
0.019540001,1172.765972
0.019549999,1195.087976
0.01956,1167.061377
0.01957,1175.58166
0.019579999,1127.929615
0.01959,1147.510587
0.0196,1100.276457
0.019610001,1159.1533
0.019619999,1127.396721
0.01963,1066.433603
0.019640001,1201.954818
0.019649999,1116.376943
0.01966,1125.81747
0.01967,1153.846154
0.019680001,1073.012186
0.01969,1182.274757
0.0197,1124.144494
0.019710001,1083.707611
0.019719999,1047.793016
0.01973,1038.869332
0.01974,1206.219312
0.019750001,1226.526417
0.01976,1044.40334
0.01977,1200.93666
0.019780001,1208.15168
0.019789999,1084.327692
0.0198,1067.193684
0.01981,1058.98081
0.019819999,1148.954777
0.01983,1131.101296
0.01984,1156.136053
0.019850001,1043.881862
0.019859999,1143.681984
0.01987,995.7748381
0.019880001,1006.196822
0.019889999,1084.224069
0.0199,1108.266073
0.01991,1024.501822
0.019920001,1124.968117
0.019929999,1153.695648
0.01994,1095.252409
0.019950001,1008.970364
0.019959999,1071.497955
0.01997,1160.277085
0.01998,1008.771903
0.019990001,1108.934737
0.02,1056.240789
0.02001,1138.203887
0.020020001,1044.414919
0.020029999,1065.858927
0.02004,1021.255081
0.02005,1070.69
0.020059999,1155.741215
0.02007,1135.827733
0.02008,1101.526032
0.020090001,1053.647105
0.020099999,1223.753887
0.02011,1118.340749
0.02012,1088.39915
0.020129999,1046.815547
0.02014,1075.413887
0.02015,1128.719737
0.020160001,1079.64751
0.020169999,1066.707267
0.02018,1149.81585
0.020190001,1147.583947
0.020199999,1098.024777
0.02021,1098.609656
0.02022,1029.268482
0.020230001,992.742753
0.02024,1105.16336
0.02025,1061.744372
0.020260001,1061.442368
0.020269999,1113.115466
0.02028,1080.596781
0.02029,1046.870142
0.020300001,1157.979069
0.02031,1000.650688
0.02032,1027.658988
0.020330001,1099.286721
0.020339999,1049.985
0.02035,995.2359919
0.02036,1089.159615
0.020369999,1040.641538
0.02038,1125.251903
0.02039,1067.780709
0.020400001,1120.728178
0.020409999,1032.896538
0.02042,1033.856619
0.02043,1035.76251
0.020439999,1055.903178
0.02045,1089.327267
0.02046,1044.707045
0.020470001,981.5915587
0.020479999,1042.433988
0.02049,1037.975425
0.020500001,1034.894939
0.020509999,1063.835202
0.02052,1022.550304
0.02053,1032.857632
0.020540001,953.5211134
0.02055,1085.249393
0.02056,1165.116964
0.020570001,974.2719028
0.020579999,979.8133401
0.02059,1028.477287
0.0206,1083.916113
0.020609999,928.4569231
0.02062,885.7267611
0.02063,1014.332632
0.020640001,1002.37332
0.020649999,967.4654453
0.02066,941.8112955
0.02067,1048.729312
0.020679999,1030.792429
0.02069,905.0498178
0.0207,1028.134737
0.020710001,1015.260061
0.020719999,1050.561296
0.02073,972.3881174
0.020740001,1013.780749
0.020749999,1004.418988
0.02076,1017.299838
0.02077,1017.334049
0.020780001,1028.654514
0.02079,1104.925749
0.0208,980.7978138
0.020810001,963.6437247
0.020819999,1039.256822
0.02083,1053.625951
0.02084,965.4564777
0.020850001,939.608664
0.02086,950.0047166
0.02087,963.9135425
0.020880001,1020.573765
0.020889999,1020.495
0.0209,974.3098988
0.02091,1076.375142
0.020919999,927.6113563
0.02093,1017.63413
0.02094,1082.018947
0.020950001,1057.367672
0.020959999,899.9569636
0.02097,989.4303846
0.02098,1037.1517
0.020989999,1015.55836
0.021,943.9131781
0.02101,1005.445628
